Posx,Posy,width,height,PosX Kp1,PosX Kp2,PosX Kp3,PosX Kp4,PosX Kp5,PosX Kp6,PosX Kp7,PosX Kp8,PosX Kp9,PosX Kp10,PosX Kp11,PosX Kp12,PosX Kp13,PosX Kp14,PosX Kp15,PosX Kp16,PosX Kp17,PosY Kp1,PosY Kp2,PosY Kp3,PosY Kp4,PosY Kp5,PosY Kp6,PosY Kp7,PosY Kp8,PosY Kp9,PosY Kp10,PosY Kp11,PosY Kp12,PosY Kp13,PosY Kp14,PosY Kp15,PosY Kp16,PosY Kp17,Conf Kp1,Conf Kp2,Conf Kp3,Conf Kp4,Conf Kp5,Conf Kp6,Conf Kp7,Conf Kp8,Conf Kp9,Conf Kp10,Conf Kp11,Conf Kp12,Conf Kp13,Conf Kp14,Conf Kp15,Conf Kp16,Conf Kp17,Label
977.6378784179688,583.3464965820312,121.3062744140625,275.1564636230469,1018.9916381835938,0.0,1017.4942016601562,0.0,1007.3541259765625,983.5790405273438,985.2935791015625,0.0,976.8299560546875,0.0,1012.6754150390625,952.12890625,952.2646484375,952.5496826171875,955.764404296875,934.8680419921875,933.378173828125,477.70318603515625,0.0,471.85565185546875,0.0,465.92449951171875,483.6356201171875,483.28497314453125,0.0,523.092529296875,0.0,540.324951171875,555.5951538085938,556.5625,625.9489135742188,627.5922241210938,690.4135131835938,695.9014892578125,0.6192916035652161,0.16327834129333496,0.7174768447875977,0.08557087928056717,0.8642532229423523,0.8515602946281433,0.9896120429039001,0.34799888730049133,0.9760974645614624,0.30936571955680847,0.9318384528160095,0.9529399275779724,0.9887256026268005,0.9278038740158081,0.9850737452507019,0.8931651711463928,0.9653447866439819,0
999.498046875,580.79443359375,132.67083740234375,279.08099365234375,1035.2347412109375,0.0,1034.2540283203125,0.0,1025.3077392578125,1003.774658203125,1006.8134765625,1005.046630859375,1004.658935546875,1037.627197265625,1042.3765869140625,974.879150390625,975.70947265625,971.1864624023438,974.1377563476562,950.96142578125,950.660888671875,474.0352783203125,0.0,467.7977294921875,0.0,463.6945495605469,481.86004638671875,482.38330078125,520.9369506835938,524.4969482421875,531.4558715820312,532.91259765625,554.7017822265625,555.4693603515625,623.8583984375,624.91162109375,685.60302734375,691.9686889648438,0.6365997791290283,0.1352367103099823,0.6870701313018799,0.06988779455423355,0.8524314165115356,0.8997652530670166,0.985507607460022,0.5272916555404663,0.9700189828872681,0.521030068397522,0.9453023076057434,0.956718921661377,0.985181450843811,0.9373840093612671,0.9819291830062866,0.8830006718635559,0.9497540593147278,0
1021.7999877929688,578.6155395507812,144.0728759765625,281.757568359375,1055.763916015625,0.0,1054.3984375,0.0,1044.1790771484375,1022.0538330078125,1024.2496337890625,0.0,1033.0716552734375,0.0,1071.26416015625,994.89453125,994.518798828125,989.9954833984375,992.0747680664062,968.6489868164062,965.39990234375,471.93414306640625,0.0,465.9442138671875,0.0,461.18609619140625,477.47308349609375,477.5234069824219,0.0,518.2779541015625,0.0,523.2528076171875,551.8965454101562,552.3377075195312,622.1865844726562,623.173828125,686.5321655273438,691.2504272460938,0.6492114663124084,0.13698093593120575,0.7326996922492981,0.06534312665462494,0.8915318846702576,0.8964170217514038,0.9910842180252075,0.46055400371551514,0.9796832203865051,0.45378097891807556,0.9518963098526001,0.9696643352508545,0.9917819499969482,0.9609353542327881,0.9909155964851379,0.9308193325996399,0.9754292964935303,0
1043.654052734375,578.8241577148438,154.24658203125,283.2994689941406,1075.329833984375,0.0,1073.711669921875,0.0,1064.71435546875,1041.795654296875,1044.8076171875,0.0,1056.0389404296875,0.0,1097.2420654296875,1015.8382568359375,1016.407958984375,1007.9122924804688,1009.8330078125,984.990966796875,984.8519897460938,470.4437255859375,0.0,464.77276611328125,0.0,462.56671142578125,476.5731201171875,479.2977294921875,0.0,511.35992431640625,0.0,516.5047607421875,553.1710205078125,554.825927734375,623.2538452148438,624.32177734375,684.8916625976562,692.1209716796875,0.6045318841934204,0.1045190617442131,0.6816007494926453,0.06284074485301971,0.8926957845687866,0.9090739488601685,0.9908459782600403,0.47454726696014404,0.9774817824363708,0.4735459089279175,0.9517610669136047,0.9723516702651978,0.9920001029968262,0.9653512835502625,0.9915567636489868,0.9362789392471313,0.9764093160629272,0
1064.3760986328125,577.96484375,160.79052734375,283.10198974609375,1092.960693359375,0.0,1091.7554931640625,0.0,1082.497802734375,1062.111083984375,1064.28173828125,0.0,1082.346923828125,0.0,1119.83984375,1038.806640625,1037.908935546875,1031.7713623046875,1031.109130859375,1005.8543701171875,999.712158203125,470.8744812011719,0.0,465.0617980957031,0.0,459.83953857421875,474.3519287109375,475.6430969238281,0.0,505.5032043457031,0.0,507.75799560546875,549.3702392578125,549.9608154296875,619.818359375,620.8373413085938,681.7164306640625,687.4750366210938,0.6203944683074951,0.1283157914876938,0.7136359810829163,0.07061964273452759,0.8932788968086243,0.9000259041786194,0.9923503994941711,0.43288302421569824,0.9809023141860962,0.3941141664981842,0.9474286437034607,0.9731855988502502,0.9932467937469482,0.9622024297714233,0.9918777942657471,0.9320347309112549,0.9773387312889099,0
1085.5941162109375,577.7114868164062,170.28533935546875,281.5840148925781,1115.507080078125,0.0,1113.65185546875,0.0,1104.0548095703125,1090.6884765625,1084.2000732421875,1119.6234130859375,1104.61328125,1147.7532958984375,1140.1265869140625,1059.28515625,1053.635009765625,1051.053466796875,1050.418212890625,1024.1708984375,1019.3885498046875,470.15313720703125,0.0,464.6747131347656,0.0,460.33319091796875,477.808837890625,474.5400390625,501.70111083984375,497.7669982910156,494.82733154296875,498.0128173828125,553.9052734375,552.4544677734375,623.5185546875,622.5540771484375,684.60546875,689.3038330078125,0.6093879342079163,0.15460903942584991,0.6664696335792542,0.08683261275291443,0.8505827784538269,0.9292003512382507,0.9884058237075806,0.7030733227729797,0.9793857932090759,0.7006583213806152,0.9586043953895569,0.9809232950210571,0.9925259351730347,0.9709991216659546,0.9899188280105591,0.9361416697502136,0.9695547223091125,0
1106.36767578125,578.0308227539062,175.8392333984375,280.2236633300781,0.0,0.0,0.0,0.0,1126.6365966796875,1106.9730224609375,1108.434326171875,1140.1414794921875,1132.680908203125,1168.662353515625,1165.77978515625,1074.536865234375,1074.5595703125,1066.3797607421875,1070.880126953125,1039.1025390625,1037.853271484375,0.0,0.0,0.0,0.0,460.4071044921875,476.38946533203125,476.5194091796875,503.6737976074219,503.3399963378906,495.3263854980469,497.9902038574219,552.4046020507812,552.5030517578125,623.2348022460938,623.9298095703125,685.3049926757812,690.965576171875,0.447920560836792,0.0742625966668129,0.45937857031822205,0.07136267423629761,0.8085557222366333,0.9486948847770691,0.9871527552604675,0.8046262860298157,0.9786363840103149,0.8004913330078125,0.9622443914413452,0.9869308471679688,0.9936267137527466,0.9796782732009888,0.991184651851654,0.9431713223457336,0.9676140546798706,0
1126.3375244140625,578.52001953125,179.849365234375,278.93731689453125,1159.7962646484375,0.0,1158.8277587890625,0.0,1149.33984375,1127.944091796875,1127.9659423828125,1157.49609375,1151.6728515625,1187.8302001953125,1182.5850830078125,1092.81640625,1091.50146484375,1088.12353515625,1090.02099609375,1060.655517578125,1056.6343994140625,476.7232360839844,0.0,470.6150207519531,0.0,463.26751708984375,479.3394470214844,475.28692626953125,503.3277282714844,493.599365234375,493.5103454589844,490.42578125,554.83544921875,553.5700073242188,625.6024780273438,625.55224609375,687.1998291015625,691.7555541992188,0.576971173286438,0.13530930876731873,0.6091504096984863,0.07844278216362,0.8181153535842896,0.9383094906806946,0.9842879772186279,0.8003780841827393,0.9764049053192139,0.8099161982536316,0.9605449438095093,0.9827427864074707,0.9913582801818848,0.9738166928291321,0.9881014823913574,0.9350730776786804,0.9618017673492432,0
1147.8978271484375,575.4791870117188,181.948486328125,283.6246337890625,0.0,0.0,0.0,0.0,1173.2425537109375,1149.4302978515625,1151.1661376953125,1185.7269287109375,1177.0457763671875,1214.588134765625,1211.0196533203125,1109.843994140625,1109.916015625,1106.37060546875,1108.9638671875,1078.1553955078125,1076.7490234375,0.0,0.0,0.0,0.0,464.1407775878906,481.9705810546875,481.3380432128906,505.0479736328125,500.8150634765625,494.91082763671875,494.0626220703125,556.0942993164062,556.0220336914062,626.2241821289062,626.9906005859375,686.9144897460938,693.3607788085938,0.3566932678222656,0.051023852080106735,0.33807408809661865,0.07278481870889664,0.7811981439590454,0.9636214375495911,0.9851490259170532,0.8970893621444702,0.9792230129241943,0.8995311856269836,0.9693314433097839,0.9909260272979736,0.9941902160644531,0.985831081867218,0.9918417930603027,0.9553536772727966,0.9684754610061646,0
1169.4658203125,572.3990478515625,182.0111083984375,287.9438781738281,0.0,0.0,0.0,0.0,1191.9796142578125,1165.3936767578125,1176.0125732421875,1190.42529296875,1205.90380859375,1216.5478515625,1234.214111328125,1128.957763671875,1133.82958984375,1128.152587890625,1131.1217041015625,1100.714111328125,1097.3394775390625,0.0,0.0,0.0,0.0,471.3179931640625,474.521240234375,487.6297607421875,480.4878845214844,512.5108642578125,484.0953369140625,498.8315734863281,551.26904296875,555.5557250976562,624.5236206054688,625.9515380859375,685.6983032226562,693.1405029296875,0.42695340514183044,0.07251407206058502,0.47649267315864563,0.07907302677631378,0.8321572542190552,0.9335036873817444,0.9901392459869385,0.6791384816169739,0.980014443397522,0.6418464183807373,0.9519765377044678,0.9858184456825256,0.9946900606155396,0.9763312935829163,0.9921063184738159,0.9382573366165161,0.971321702003479,0
1191.656982421875,574.8829345703125,183.8277587890625,287.5611877441406,1221.1650390625,0.0,1220.9169921875,0.0,1214.662109375,1189.37353515625,1197.69091796875,1202.104736328125,1226.7120361328125,1223.84423828125,1259.254638671875,1149.4669189453125,1151.5413818359375,1152.5120849609375,1155.4742431640625,1122.505859375,1122.0648193359375,488.12554931640625,0.0,482.79736328125,0.0,475.7904968261719,484.9814453125,489.98822021484375,498.033447265625,513.0794067382812,489.9044494628906,500.4731140136719,557.2244873046875,558.5410766601562,628.9443969726562,627.501708984375,686.5126953125,693.335205078125,0.5093146562576294,0.10916361212730408,0.5399799346923828,0.12365061044692993,0.8584210276603699,0.9681267142295837,0.9910707473754883,0.8333127498626709,0.9785279631614685,0.7977592945098877,0.9563105702400208,0.9913699626922607,0.9954439401626587,0.9841641783714294,0.9925204515457153,0.9529841542243958,0.9716280102729797,0
1213.784423828125,584.4161987304688,185.7193603515625,274.1856994628906,1246.333984375,0.0,1246.408203125,0.0,1239.0303955078125,1201.136474609375,1224.615234375,1166.417236328125,1246.56884765625,1162.79150390625,1280.94970703125,1162.42626953125,1171.330810546875,1172.147216796875,1174.515869140625,1145.952880859375,1138.69287109375,495.00335693359375,0.0,490.3151550292969,0.0,483.9264221191406,485.8985595703125,496.9085693359375,488.9889221191406,529.5501098632812,469.49090576171875,513.0001220703125,556.572021484375,558.9083251953125,627.1302490234375,628.2219848632812,688.157958984375,693.6085205078125,0.5286187529563904,0.11477528512477875,0.5303910970687866,0.11516550928354263,0.8299989700317383,0.9687737226486206,0.9872921705245972,0.8846001029014587,0.9760311245918274,0.8383234143257141,0.9521285891532898,0.987025797367096,0.9919171929359436,0.9722650051116943,0.9845153093338013,0.9216649532318115,0.945875883102417,0
1235.880615234375,591.1718139648438,183.7562255859375,261.5462646484375,1268.1917724609375,0.0,1267.848388671875,0.0,1260.0863037109375,1229.1302490234375,1241.693359375,0.0,1270.447265625,0.0,1300.237548828125,1185.421630859375,1187.9461669921875,1195.468017578125,1195.1787109375,1167.6722412109375,1165.33740234375,501.32415771484375,0.0,495.7627258300781,0.0,488.9632873535156,496.9285583496094,503.20465087890625,0.0,531.4656982421875,0.0,516.94677734375,563.3687744140625,565.3440551757812,632.6009521484375,632.5579833984375,690.1361694335938,696.9903564453125,0.5524647235870361,0.12487617135047913,0.6476724147796631,0.10045148432254791,0.8745152950286865,0.8990216851234436,0.9926436543464661,0.4225098192691803,0.9788985848426819,0.3741140067577362,0.9369376301765442,0.9775852560997009,0.994228720664978,0.968237578868866,0.9927720427513123,0.937613308429718,0.9783666729927063,0
1255.66015625,596.3593139648438,176.9901123046875,251.45053100585938,0.0,0.0,1288.9503173828125,0.0,1284.0494384765625,1251.9111328125,1264.25634765625,1267.6463623046875,1283.529296875,0.0,1315.2568359375,1199.8060302734375,1206.2349853515625,1213.584716796875,1219.171630859375,1188.9287109375,1187.75830078125,0.0,0.0,502.739013671875,0.0,496.4769287109375,502.0553283691406,508.05682373046875,532.21484375,546.7946166992188,0.0,531.0777587890625,563.7492065429688,565.7045288085938,631.4068603515625,633.0792236328125,690.1109619140625,697.7078857421875,0.4849613904953003,0.1044696494936943,0.5473288297653198,0.12127473205327988,0.8440483808517456,0.9208118319511414,0.9900721311569214,0.5420812964439392,0.975507915019989,0.4479789435863495,0.9299660325050354,0.9687641263008118,0.9899498224258423,0.9414207935333252,0.9848344326019287,0.8882710337638855,0.9563305974006653,0
1275.863525390625,600.2841186523438,170.9432373046875,245.1007080078125,0.0,0.0,1310.3770751953125,0.0,1305.1627197265625,1276.560791015625,1286.413818359375,1297.158447265625,1299.867431640625,1328.8232421875,1332.7696533203125,1217.95947265625,1221.7989501953125,1234.89599609375,1239.4637451171875,1212.27587890625,1211.6005859375,0.0,0.0,506.7044677734375,0.0,502.0531311035156,504.9229736328125,517.2332153320312,530.73681640625,554.9266357421875,536.081298828125,541.6808471679688,565.5913696289062,570.3260498046875,633.5833740234375,636.1669311523438,692.556884765625,700.9879760742188,0.4696836769580841,0.0980367511510849,0.5284370183944702,0.10761900991201401,0.845193088054657,0.9291295409202576,0.9901098608970642,0.6286192536354065,0.9772927761077881,0.6073668003082275,0.9481095671653748,0.9819242358207703,0.9933700561523438,0.9735614061355591,0.9918495416641235,0.941382110118866,0.9744418263435364,0
1296.582275390625,602.9781494140625,167.2769775390625,240.16888427734375,0.0,0.0,0.0,0.0,1326.8372802734375,1294.86767578125,1306.0201416015625,0.0,1325.01220703125,0.0,1358.26953125,1239.7137451171875,1245.102294921875,1259.71142578125,1263.2662353515625,1238.958740234375,1237.18408203125,0.0,0.0,0.0,0.0,509.29754638671875,515.4179077148438,521.367431640625,0.0,562.1806640625,0.0,548.361083984375,567.842041015625,570.1478271484375,632.861083984375,635.7159423828125,689.7471923828125,699.5394897460938,0.4277138411998749,0.08263619989156723,0.4966701567173004,0.10131199657917023,0.8194673657417297,0.8889625668525696,0.9884977340698242,0.4374503493309021,0.9734101295471191,0.3599074184894562,0.9247259497642517,0.961879312992096,0.989090621471405,0.9373158812522888,0.9860042929649353,0.8936425447463989,0.9628654718399048,0
